Host,Dopant,Eseg,fcc_facet,cn,pauly_eneg_host,pauly_eneg_dopant,diff_pauly_eneg,CEb_host,CEb_dopant,diff_CEb,diff_CEb/cn,gordy_eneg_host,gordy_eneg_dopant,diff_gordy_eneg,r_host,r_dopant,diff_r,EA_host,EA_dopant,diff_EA,IP_host,IP_dopant,diff_IP,CEb_host/CN,CEb_dopant/CN,CEb_host/sqrtCN,CEb_dopant/sqrtCN,diff_CEb/sqrtCN,CEb_host*CN,CEb_dopant*CN,diff_CEb*CN,density_host,density_dopant,diff_density,lattice_const_host,lattice_const_dopant,diff_lattice_const,dipole_polar_host,dipole_polar_dopant,diff_dipole_polar
Ir,Co,-0.395,210,6,2.2,1.88,0.3200000000000003,-7.19,-5.07,-2.12,-0.35333333333333333,0.0290983606557376,0.0319819819819819,-0.0028836213262442983,1.8,1.52,0.28,1.5638,0.66225646,0.90154354,8.96702,7.88101,1.08601,-1.1983333333333335,-0.8450000000000001,-2.9353052084351754,-2.069818832651786,-0.8654863757833895,-43.14,-30.42,-12.719999999999999,22.42,8.9,13.520000000000001,3.84,2.51,1.33,54.0,55.0,-1.0
Ir,Ni,-0.947,210,6,2.2,1.91,0.29000000000000026,-7.19,-4.68,-2.5100000000000007,-0.41833333333333345,0.0290983606557376,0.0336363636363636,-0.004538002980626003,1.8,1.49,0.31000000000000005,1.5638,1.156,0.40780000000000016,8.96702,7.639877,1.3271429999999995,-1.1983333333333335,-0.7799999999999999,-2.9353052084351754,-1.910601999370879,-1.0247032090642965,-43.14,-28.08,-15.060000000000002,22.42,8.902,13.518000000000002,3.84,3.52,0.31999999999999984,54.0,49.0,5.0
Ir,Cu,-1.41,210,6,2.2,1.9,0.30000000000000027,-7.19,-3.48,-3.7100000000000004,-0.6183333333333334,0.0290983606557376,0.0299107142857142,-0.0008123536299766004,1.8,1.45,0.3500000000000001,1.5638,1.235,0.3288,8.96702,7.72638,1.24064,-1.1983333333333335,-0.58,-2.9353052084351754,-1.4207040508142434,-1.514601157620932,-43.14,-20.88,-22.26,22.42,8.96,13.46,3.84,3.61,0.22999999999999998,54.0,46.5,7.5
Ir,Y,-3.09,210,6,2.2,1.22,0.9800000000000002,-7.19,-4.21,-2.9800000000000004,-0.49666666666666676,0.0290983606557376,0.0162576687116564,0.0128406919440812,1.8,2.12,-0.32000000000000006,1.5638,0.307,1.2568000000000001,8.96702,6.21726,2.74976,-1.1983333333333335,-0.7016666666666667,-2.9353052084351754,-1.7187253028528635,-1.2165799055823119,-43.14,-25.259999999999998,-17.880000000000003,22.42,4.47,17.950000000000003,3.84,3.65,0.18999999999999995,54.0,162.0,-108.0
Ir,Zr,-0.679,210,6,2.2,1.33,0.8700000000000001,-7.19,-6.27,-0.9200000000000008,-0.15333333333333346,0.0290983606557376,0.0181818181818181,0.010916542473919499,1.8,2.06,-0.26,1.5638,0.426,1.1378000000000001,8.96702,6.6339,2.33312,-1.1983333333333335,-1.045,-2.9353052084351754,-2.559716781208421,-0.37558842722675445,-43.14,-37.62,-5.520000000000003,22.42,6.506,15.914000000000001,3.84,3.23,0.6099999999999999,54.0,112.0,-58.0
Ir,Nb,0.473,210,6,2.2,1.6,0.6000000000000001,-7.19,-6.79,-0.40000000000000036,-0.06666666666666672,0.0290983606557376,0.0166666666666666,0.012431693989071,1.8,1.98,-0.17999999999999994,1.5638,0.917406,0.646394,8.96702,6.75885,2.20817,-1.1983333333333335,-1.1316666666666666,-2.9353052084351754,-2.7720058922496302,-0.16329931618554516,-43.14,-40.74,-2.3999999999999986,22.42,8.57,13.850000000000001,3.84,3.3,0.54,54.0,98.0,-44.0
Ir,Mo,0.961,210,6,2.2,2.16,0.040000000000000036,-7.19,-6.35,-0.8400000000000007,-0.14000000000000012,0.0290983606557376,0.0188405797101449,0.010257780945592699,1.8,1.9,-0.09999999999999987,1.5638,0.748,0.8158000000000001,8.96702,7.09243,1.8745899999999995,-1.1983333333333335,-1.0583333333333333,-2.9353052084351754,-2.59237664444553,-0.34292856398964533,-43.14,-38.099999999999994,-5.040000000000006,22.42,10.22,12.200000000000001,3.84,3.15,0.69,54.0,87.0,-33.0
Ir,Tc,0.807,210,6,2.2,2.1,0.10000000000000009,-7.19,-6.09,-1.1000000000000005,-0.18333333333333343,0.0290983606557376,0.025390625,0.0037077356557376,1.8,1.83,-0.030000000000000027,1.5638,0.55,1.0138,8.96702,7.119381,1.847639,-1.1983333333333335,-1.015,-2.9353052084351754,-2.486232088924926,-0.44907311951024953,-43.14,-36.54,-6.600000000000001,22.42,11.5,10.920000000000002,3.84,2.74,1.0999999999999996,54.0,79.0,-25.0
Ir,Ru,0.343,210,6,2.2,2.2,0.0,-7.19,-6.88,-0.3100000000000005,-0.05166666666666675,0.0290983606557376,0.0231999999999999,0.005898360655737699,1.8,1.78,0.020000000000000018,1.5638,1.05,0.5138,8.96702,7.3605,1.6065199999999997,-1.1983333333333335,-1.1466666666666667,-2.9353052084351754,-2.8087482383913778,-0.12655697004379762,-43.14,-41.28,-1.8599999999999994,22.42,12.41,10.010000000000002,3.84,2.7,1.1399999999999997,54.0,72.0,-18.0
Ir,Rh,-0.519,210,6,2.2,2.28,-0.07999999999999963,-7.19,-5.7,-1.4900000000000002,-0.24833333333333338,0.0290983606557376,0.0243999999999999,0.004698360655737699,1.8,1.73,0.07000000000000006,1.5638,1.137,0.42680000000000007,8.96702,7.4589,1.50812,-1.1983333333333335,-0.9500000000000001,-2.9353052084351754,-2.3270152556440196,-0.6082899527911558,-43.14,-34.2,-8.939999999999998,22.42,12.41,10.010000000000002,3.84,3.8,0.040000000000000036,54.0,66.0,-12.0
Ir,Pd,-1.62,210,6,2.2,2.2,0.0,-7.19,-3.74,-3.45,-0.5750000000000001,0.0290983606557376,0.0541666666666666,-0.025068306010929,1.8,1.69,0.1100000000000001,1.5638,0.562,1.0018,8.96702,8.33686,0.63016,-1.1983333333333335,-0.6233333333333334,-2.9353052084351754,-1.5268486063348479,-1.4084566021003275,-43.14,-22.44,-20.7,22.42,12.02,10.400000000000002,3.84,3.89,-0.050000000000000266,54.0,26.14,27.86
Ir,Ag,-2.55,210,6,2.2,1.93,0.27000000000000024,-7.19,-2.52,-4.67,-0.7783333333333333,0.0290983606557376,0.026171875,0.002926485655737599,1.8,1.65,0.15000000000000013,1.5638,1.30199999999999,0.26180000000001,8.96702,7.576234,1.3907859999999994,-1.1983333333333335,-0.42,-2.9353052084351754,-1.0287856919689349,-1.9065195164662405,-43.14,-15.120000000000001,-28.02,22.42,10.5,11.920000000000002,3.84,4.09,-0.25,54.0,55.0,-1.0
Ir,Hf,-0.228,210,6,2.2,1.3,0.9000000000000001,-7.19,-6.48,-0.71,-0.11833333333333333,0.0290983606557376,0.0184210526315789,0.0106773080241587,1.8,2.08,-0.28,1.5638,0.0139999999999999,1.5498000000000003,8.96702,6.82507,2.1419499999999996,-1.1983333333333335,-1.08,-2.9353052084351754,-2.6454489222058326,-0.2898562862293428,-43.14,-38.88,-4.259999999999998,22.42,13.31,9.110000000000001,3.84,3.2,0.6399999999999997,54.0,103.0,-49.0
Ir,Ta,0.902,210,6,2.2,1.5,0.7000000000000002,-7.19,-8.58,1.3899999999999997,0.2316666666666666,0.0290983606557376,0.0202054794520548,0.008892881203682798,1.8,2.0,-0.19999999999999996,1.5638,0.322,1.2418,8.96702,7.54957,1.4174499999999997,-1.1983333333333335,-1.43,-2.9353052084351754,-3.502770332179945,0.5674651237447694,-43.14,-51.480000000000004,8.340000000000003,22.42,16.654,5.766000000000002,3.84,3.31,0.5299999999999998,54.0,74.0,-20.0
Ir,W,1.32,210,6,2.2,1.7,0.5000000000000002,-7.19,-8.47,1.2800000000000002,0.21333333333333337,0.0290983606557376,0.0226277372262773,0.006470623429460299,1.8,1.93,-0.1299999999999999,1.5638,0.81626,0.7475400000000001,8.96702,7.86403,1.1029900000000001,-1.1983333333333335,-1.4116666666666668,-2.9353052084351754,-3.4578630202289204,0.522557811793745,-43.14,-50.82000000000001,7.680000000000007,22.42,19.3,3.120000000000001,3.84,3.16,0.6799999999999997,54.0,68.0,-14.0
Ir,Re,1.3,210,6,2.2,1.9,0.30000000000000027,-7.19,-7.79,0.5999999999999996,0.09999999999999994,0.0290983606557376,0.0248091603053435,0.004289200350394099,1.8,1.88,-0.07999999999999985,1.5638,0.15,1.4138000000000002,8.96702,7.83352,1.1334999999999997,-1.1983333333333335,-1.2983333333333333,-2.9353052084351754,-3.1802541827134934,0.24494897427831797,-43.14,-46.74,3.6000000000000014,22.42,21.02,1.4000000000000021,3.84,2.76,1.08,54.0,62.0,-8.0
Ir,Os,0.861,210,6,2.2,2.2,0.0,-7.19,-8.3,1.1100000000000003,0.18500000000000005,0.0290983606557376,0.0263565891472867,0.0027417715084509,1.8,1.85,-0.050000000000000044,1.5638,1.1,0.4638,8.96702,8.43823,0.528789999999999,-1.1983333333333335,-1.3833333333333335,-2.9353052084351754,-3.388460810850064,0.4531556024148884,-43.14,-49.800000000000004,6.660000000000004,22.42,22.57,-0.14999999999999858,3.84,2.74,1.0999999999999996,54.0,57.0,-3.0
Ir,Pt,-1.17,210,6,2.2,2.2,0.0,-7.19,-5.42,-1.7700000000000005,-0.2950000000000001,0.0290983606557376,0.0260162601626016,0.003082100493135998,1.8,1.77,0.030000000000000027,1.5638,2.128,-0.5642,8.96702,8.95883,0.008189999999999031,-1.1983333333333335,-0.9033333333333333,-2.9353052084351754,-2.2127057343141376,-0.7225994741210378,-43.14,-32.519999999999996,-10.620000000000005,22.42,21.45,0.9700000000000024,3.84,3.92,-0.08000000000000007,54.0,48.0,6.0
Ir,Au,-2.79,210,6,2.2,2.4,-0.19999999999999973,-7.19,-3.03,-4.16,-0.6933333333333334,0.0290983606557376,0.0270161290322581,0.002082231623479501,1.8,1.74,0.06000000000000005,1.5638,2.30863,-0.7448299999999999,8.96702,9.225553,-0.2585329999999999,-1.1983333333333335,-0.505,-2.9353052084351754,-1.2369923201055049,-1.6983128883296705,-43.14,-18.18,-24.96,22.42,19.3,3.120000000000001,3.84,4.08,-0.2400000000000002,54.0,36.0,18.0
Pd,Sc,0.478,210,6,2.2,1.36,0.8400000000000001,-3.74,-4.2,0.45999999999999996,0.07666666666666666,0.054166667,0.0179054054054054,0.0362612615945946,1.69,1.84,-0.15000000000000013,0.562,0.188,0.37400000000000005,8.33686,6.56149,1.7753699999999997,-0.6233333333333334,-0.7000000000000001,-1.5268486063348479,-1.7146428199482249,0.187794213613377,-22.44,-25.200000000000003,2.7600000000000016,12.02,2.99,9.03,3.89,3.31,0.5800000000000001,26.14,97.0,-70.86
Pd,Ti,1.0,210,6,2.2,1.54,0.6600000000000001,-3.74,-5.4,1.6600000000000001,0.27666666666666667,0.054166667,0.0205882352941176,0.0335784317058824,1.69,1.76,-0.07000000000000006,0.562,0.079,0.48300000000000004,8.33686,6.82812,1.5087399999999995,-0.6233333333333334,-0.9,-1.5268486063348479,-2.204540768504861,0.6776921621700129,-22.44,-32.400000000000006,9.960000000000004,12.02,4.54,7.4799999999999995,3.89,2.95,0.94,26.14,100.0,-73.86
Pd,V,1.06,210,6,2.2,1.63,0.5700000000000003,-3.74,-5.25,1.5099999999999998,0.25166666666666665,0.054166667,0.0220149253731343,0.0321517416268657,1.69,1.71,-0.020000000000000018,0.562,0.525,0.03700000000000003,8.33686,6.746187,1.5906729999999998,-0.6233333333333334,-0.875,-1.5268486063348479,-2.143303524935281,0.6164549186004331,-22.44,-31.5,9.059999999999999,12.02,6.11,5.909999999999999,3.89,3.02,0.8700000000000001,26.14,87.0,-60.86
Pd,Cr,0.546,210,6,2.2,1.66,0.5400000000000003,-3.74,-4.05,0.3099999999999996,0.051666666666666604,0.054166667,0.021311475409836,0.03285519159016401,1.69,1.66,0.030000000000000027,0.562,0.665999999999999,-0.10399999999999898,8.33686,6.76651,1.5703499999999995,-0.6233333333333334,-0.6749999999999999,-1.5268486063348479,-1.6534055763786453,0.1265569700437974,-22.44,-24.299999999999997,1.8599999999999959,12.02,7.18,4.84,3.89,2.88,1.0100000000000002,26.14,83.0,-56.86
Pd,Fe,0.546,210,6,2.2,1.83,0.3700000000000001,-3.74,-4.89,1.1499999999999995,0.19166666666666657,0.054166667,0.0293103448275862,0.024856322172413802,1.69,1.56,0.1299999999999999,0.562,0.151,0.41100000000000003,8.33686,7.9024678,0.43439219999999956,-0.6233333333333334,-0.815,-1.5268486063348479,-1.9963341403682902,0.4694855340334423,-22.44,-29.339999999999996,6.899999999999995,12.02,7.874,4.146,3.89,2.87,1.02,26.14,62.0,-35.86
Pd,Co,0.461,210,6,2.2,1.88,0.3200000000000003,-3.74,-5.07,1.33,0.22166666666666668,0.054166667,0.0319819819819819,0.022184685018018103,1.69,1.52,0.16999999999999993,0.562,0.66225646,-0.10025645999999999,8.33686,7.88101,0.45584999999999987,-0.6233333333333334,-0.8450000000000001,-1.5268486063348479,-2.069818832651786,0.542970226316938,-22.44,-30.42,7.98,12.02,8.9,3.119999999999999,3.89,2.51,1.3800000000000003,26.14,55.0,-28.86
Pd,Ni,0.325,210,6,2.2,1.91,0.29000000000000026,-3.74,-4.68,0.9399999999999995,0.1566666666666666,0.054166667,0.0336363636363636,0.0205303033636364,1.69,1.49,0.19999999999999996,0.562,1.156,-0.5939999999999999,8.33686,7.639877,0.6969829999999995,-0.6233333333333334,-0.7799999999999999,-1.5268486063348479,-1.910601999370879,0.38375339303603107,-22.44,-28.08,5.639999999999997,12.02,8.902,3.1180000000000003,3.89,3.52,0.3700000000000001,26.14,49.0,-22.86
Pd,Cu,0.0704,210,6,2.2,1.9,0.30000000000000027,-3.74,-3.48,-0.26000000000000023,-0.04333333333333337,0.054166667,0.0299107142857142,0.0242559527142858,1.69,1.45,0.24,0.562,1.235,-0.673,8.33686,7.72638,0.6104799999999999,-0.6233333333333334,-0.58,-1.5268486063348479,-1.4207040508142434,-0.10614455552060442,-22.44,-20.88,-1.5600000000000023,12.02,8.96,3.0599999999999987,3.89,3.61,0.28000000000000025,26.14,46.5,-20.36
Pd,Y,-0.252,210,6,2.2,1.22,0.9800000000000002,-3.74,-4.21,0.46999999999999975,0.0783333333333333,0.054166667,0.0162576687116564,0.0379089982883436,1.69,2.12,-0.43000000000000016,0.562,0.307,0.25500000000000006,8.33686,6.21726,2.1196,-0.6233333333333334,-0.7016666666666667,-1.5268486063348479,-1.7187253028528635,0.19187669651801564,-22.44,-25.259999999999998,2.8199999999999967,12.02,4.47,7.55,3.89,3.65,0.2400000000000002,26.14,162.0,-135.86
Pd,Zr,1.06,210,6,2.2,1.33,0.8700000000000001,-3.74,-6.27,2.5299999999999994,0.4216666666666666,0.054166667,0.0181818181818181,0.0359848488181819,1.69,2.06,-0.3700000000000001,0.562,0.426,0.13600000000000007,8.33686,6.6339,1.70296,-0.6233333333333334,-1.045,-1.5268486063348479,-2.559716781208421,1.032868174873573,-22.44,-37.62,15.179999999999996,12.02,6.506,5.513999999999999,3.89,3.23,0.6600000000000001,26.14,112.0,-85.86
Pd,Nb,1.51,210,6,2.2,1.6,0.6000000000000001,-3.74,-6.79,3.05,0.5083333333333333,0.054166667,0.0166666666666666,0.0375000003333334,1.69,1.98,-0.29000000000000004,0.562,0.917406,-0.355406,8.33686,6.75885,1.57801,-0.6233333333333334,-1.1316666666666666,-1.5268486063348479,-2.7720058922496302,1.2451572859147824,-22.44,-40.74,18.3,12.02,8.57,3.4499999999999993,3.89,3.3,0.5900000000000003,26.14,98.0,-71.86
Pd,Mo,1.63,210,6,2.2,2.16,0.040000000000000036,-3.74,-6.35,2.6099999999999994,0.4349999999999999,0.054166667,0.0188405797101449,0.035326087289855104,1.69,1.9,-0.20999999999999996,0.562,0.748,-0.18599999999999994,8.33686,7.09243,1.2444299999999995,-0.6233333333333334,-1.0583333333333333,-1.5268486063348479,-2.59237664444553,1.0655280381106822,-22.44,-38.099999999999994,15.659999999999993,12.02,10.22,1.799999999999999,3.89,3.15,0.7400000000000002,26.14,87.0,-60.86
Pd,Tc,1.31,210,6,2.2,2.1,0.10000000000000009,-3.74,-6.09,2.3499999999999996,0.3916666666666666,0.054166667,0.025390625,0.028776042,1.69,1.83,-0.14000000000000012,0.562,0.55,0.01200000000000001,8.33686,7.119381,1.217479,-0.6233333333333334,-1.015,-1.5268486063348479,-2.486232088924926,0.959383482590078,-22.44,-36.54,14.099999999999998,12.02,11.5,0.5199999999999996,3.89,2.74,1.15,26.14,79.0,-52.86
Pd,Ru,0.818,210,6,2.2,2.2,0.0,-3.74,-6.88,3.1399999999999997,0.5233333333333333,0.054166667,0.0231999999999999,0.0309666670000001,1.69,1.78,-0.09000000000000008,0.562,1.05,-0.488,8.33686,7.3605,0.9763599999999997,-0.6233333333333334,-1.1466666666666667,-1.5268486063348479,-2.8087482383913778,1.28189963205653,-22.44,-41.28,18.84,12.02,12.41,-0.39000000000000057,3.89,2.7,1.19,26.14,72.0,-45.86
Pd,Rh,0.546,210,6,2.2,2.28,-0.07999999999999963,-3.74,-5.7,1.96,0.32666666666666666,0.054166667,0.0243999999999999,0.0297666670000001,1.69,1.73,-0.040000000000000036,0.562,1.137,-0.575,8.33686,7.4589,0.8779599999999999,-0.6233333333333334,-0.9500000000000001,-1.5268486063348479,-2.3270152556440196,0.8001666493091717,-22.44,-34.2,11.760000000000002,12.02,12.41,-0.39000000000000057,3.89,3.8,0.0900000000000003,26.14,66.0,-39.86
Pd,Ag,-0.456,210,6,2.2,1.93,0.27000000000000024,-3.74,-2.52,-1.2200000000000002,-0.20333333333333337,0.054166667,0.026171875,0.027994792,1.69,1.65,0.040000000000000036,0.562,1.30199999999999,-0.73999999999999,8.33686,7.576234,0.7606259999999994,-0.6233333333333334,-0.42,-1.5268486063348479,-1.0287856919689349,-0.498062914365913,-22.44,-15.120000000000001,-7.32,12.02,10.5,1.5199999999999996,3.89,4.09,-0.19999999999999973,26.14,55.0,-28.86
Pd,Hf,1.26,210,6,2.2,1.3,0.9000000000000001,-3.74,-6.48,2.74,0.4566666666666667,0.054166667,0.0184210526315789,0.0357456143684211,1.69,2.08,-0.3900000000000001,0.562,0.0139999999999999,0.5480000000000002,8.33686,6.82507,1.5117899999999995,-0.6233333333333334,-1.08,-1.5268486063348479,-2.6454489222058326,1.1186003158709847,-22.44,-38.88,16.44,12.02,13.31,-1.290000000000001,3.89,3.2,0.69,26.14,103.0,-76.86
Pd,Ta,1.75,210,6,2.2,1.5,0.7000000000000002,-3.74,-8.58,4.84,0.8066666666666666,0.054166667,0.0202054794520548,0.0339611875479452,1.69,2.0,-0.31000000000000005,0.562,0.322,0.24000000000000005,8.33686,7.54957,0.7872899999999996,-0.6233333333333334,-1.43,-1.5268486063348479,-3.502770332179945,1.975921725845097,-22.44,-51.480000000000004,29.040000000000003,12.02,16.654,-4.634,3.89,3.31,0.5800000000000001,26.14,74.0,-47.86
Pd,W,1.96,210,6,2.2,1.7,0.5000000000000002,-3.74,-8.47,4.73,0.7883333333333334,0.054166667,0.0226277372262773,0.031538929773722704,1.69,1.93,-0.24,0.562,0.81626,-0.25425999999999993,8.33686,7.86403,0.4728300000000001,-0.6233333333333334,-1.4116666666666668,-1.5268486063348479,-3.4578630202289204,1.9310144138940726,-22.44,-50.82000000000001,28.380000000000006,12.02,19.3,-7.280000000000001,3.89,3.16,0.73,26.14,68.0,-41.86
Pd,Re,1.89,210,6,2.2,1.9,0.30000000000000027,-3.74,-7.79,4.05,0.6749999999999999,0.054166667,0.0248091603053435,0.0293575066946565,1.69,1.88,-0.18999999999999995,0.562,0.15,0.41200000000000003,8.33686,7.83352,0.5033399999999997,-0.6233333333333334,-1.2983333333333333,-1.5268486063348479,-3.1802541827134934,1.6534055763786455,-22.44,-46.74,24.3,12.02,21.02,-9.0,3.89,2.76,1.1300000000000003,26.14,62.0,-35.86
Pd,Os,1.45,210,6,2.2,2.2,0.0,-3.74,-8.3,4.5600000000000005,0.7600000000000001,0.054166667,0.0263565891472867,0.027810077852713302,1.69,1.85,-0.16000000000000014,0.562,1.1,-0.538,8.33686,8.43823,-0.10137000000000107,-0.6233333333333334,-1.3833333333333335,-1.5268486063348479,-3.388460810850064,1.861612204515216,-22.44,-49.800000000000004,27.360000000000003,12.02,22.57,-10.55,3.89,2.74,1.15,26.14,57.0,-30.86
Pd,Ir,1.02,210,6,2.2,2.2,0.0,-3.74,-7.19,3.45,0.5750000000000001,0.054166667,0.0290983606557376,0.025068306344262402,1.69,1.8,-0.1100000000000001,0.562,1.5638,-1.0018,8.33686,8.96702,-0.63016,-0.6233333333333334,-1.1983333333333335,-1.5268486063348479,-2.9353052084351754,1.4084566021003275,-22.44,-43.14,20.7,12.02,22.42,-10.400000000000002,3.89,3.84,0.050000000000000266,26.14,54.0,-27.86
Pd,Pt,0.393,210,6,2.2,2.2,0.0,-3.74,-5.42,1.6799999999999997,0.27999999999999997,0.054166667,0.0260162601626016,0.0281504068373984,1.69,1.77,-0.08000000000000007,0.562,2.128,-1.566,8.33686,8.95883,-0.621970000000001,-0.6233333333333334,-0.9033333333333333,-1.5268486063348479,-2.2127057343141376,0.6858571279792898,-22.44,-32.519999999999996,10.079999999999995,12.02,21.45,-9.43,3.89,3.92,-0.029999999999999805,26.14,48.0,-21.86
Pd,Au,-0.456,210,6,2.2,2.4,-0.19999999999999973,-3.74,-3.03,-0.7100000000000004,-0.1183333333333334,0.054166667,0.0270161290322581,0.027150537967741903,1.69,1.74,-0.050000000000000044,0.562,2.30863,-1.74663,8.33686,9.225553,-0.888693,-0.6233333333333334,-0.505,-1.5268486063348479,-1.2369923201055049,-0.289856286229343,-22.44,-18.18,-4.260000000000002,12.02,19.3,-7.280000000000001,3.89,4.08,-0.18999999999999995,26.14,36.0,-9.86
Rh,Sc,0.114,210,6,2.28,1.36,0.9199999999999997,-5.7,-4.2,-1.5,-0.25,0.0243999999999999,0.0179054054054054,0.0064945945945945015,1.73,1.84,-0.1100000000000001,1.137,0.188,0.9490000000000001,7.4589,6.56149,0.8974099999999998,-0.9500000000000001,-0.7000000000000001,-2.3270152556440196,-1.7146428199482249,-0.6123724356957947,-34.2,-25.200000000000003,-9.0,12.41,2.99,9.42,3.8,3.31,0.48999999999999977,66.0,97.0,-31.0
Rh,Ti,1.11,210,6,2.28,1.54,0.7399999999999998,-5.7,-5.4,-0.2999999999999998,-0.04999999999999997,0.0243999999999999,0.0205882352941176,0.0038117647058822993,1.73,1.76,-0.030000000000000027,1.137,0.079,1.058,7.4589,6.82812,0.6307799999999997,-0.9500000000000001,-0.9,-2.3270152556440196,-2.204540768504861,-0.12247448713915876,-34.2,-32.400000000000006,-1.7999999999999972,12.41,4.54,7.87,3.8,2.95,0.8499999999999996,66.0,100.0,-34.0
Rh,V,1.46,210,6,2.28,1.63,0.6499999999999999,-5.7,-5.25,-0.4500000000000002,-0.07500000000000002,0.0243999999999999,0.0220149253731343,0.002385074626865602,1.73,1.71,0.020000000000000018,1.137,0.525,0.612,7.4589,6.746187,0.7127129999999999,-0.9500000000000001,-0.875,-2.3270152556440196,-2.143303524935281,-0.18371173070873859,-34.2,-31.5,-2.700000000000003,12.41,6.11,6.3,3.8,3.02,0.7799999999999998,66.0,87.0,-21.0
Rh,Cr,0.899,210,6,2.28,1.66,0.6199999999999999,-5.7,-4.05,-1.6500000000000004,-0.2750000000000001,0.0243999999999999,0.021311475409836,0.0030885245901639026,1.73,1.66,0.07000000000000006,1.137,0.665999999999999,0.471000000000001,7.4589,6.76651,0.6923899999999996,-0.9500000000000001,-0.6749999999999999,-2.3270152556440196,-1.6534055763786453,-0.6736096792653743,-34.2,-24.299999999999997,-9.900000000000006,12.41,7.18,5.23,3.8,2.88,0.9199999999999999,66.0,83.0,-17.0
Rh,Fe,0.524,210,6,2.28,1.83,0.44999999999999973,-5.7,-4.89,-0.8100000000000005,-0.1350000000000001,0.0243999999999999,0.0293103448275862,-0.004910344827586299,1.73,1.56,0.16999999999999993,1.137,0.151,0.986,7.4589,7.9024678,-0.4435678000000003,-0.9500000000000001,-0.815,-2.3270152556440196,-1.9963341403682902,-0.3306811152757294,-34.2,-29.339999999999996,-4.8600000000000065,12.41,7.874,4.5360000000000005,3.8,2.87,0.9299999999999997,66.0,62.0,4.0
Rh,Co,0.0671,210,6,2.28,1.88,0.3999999999999999,-5.7,-5.07,-0.6299999999999999,-0.10499999999999998,0.0243999999999999,0.0319819819819819,-0.007581981981981997,1.73,1.52,0.20999999999999996,1.137,0.66225646,0.47474353999999996,7.4589,7.88101,-0.42211,-0.9500000000000001,-0.8450000000000001,-2.3270152556440196,-2.069818832651786,-0.25719642299223366,-34.2,-30.42,-3.780000000000001,12.41,8.9,3.51,3.8,2.51,1.29,66.0,55.0,11.0
Rh,Ni,0.0454,210,6,2.28,1.91,0.3699999999999999,-5.7,-4.68,-1.0200000000000005,-0.17000000000000007,0.0243999999999999,0.0336363636363636,-0.009236363636363702,1.73,1.49,0.24,1.137,1.156,-0.018999999999999906,7.4589,7.639877,-0.1809770000000004,-0.9500000000000001,-0.7799999999999999,-2.3270152556440196,-1.910601999370879,-0.41641325627314063,-34.2,-28.08,-6.1200000000000045,12.41,8.902,3.508000000000001,3.8,3.52,0.2799999999999998,66.0,49.0,17.0
Rh,Cu,-0.246,210,6,2.28,1.9,0.3799999999999999,-5.7,-3.48,-2.22,-0.37000000000000005,0.0243999999999999,0.0299107142857142,-0.005510714285714299,1.73,1.45,0.28,1.137,1.235,-0.09800000000000009,7.4589,7.72638,-0.26747999999999994,-0.9500000000000001,-0.58,-2.3270152556440196,-1.4207040508142434,-0.9063112048297761,-34.2,-20.88,-13.320000000000004,12.41,8.96,3.4499999999999993,3.8,3.61,0.18999999999999995,66.0,46.5,19.5
Rh,Y,-1.41,210,6,2.28,1.22,1.0599999999999998,-5.7,-4.21,-1.4900000000000002,-0.24833333333333338,0.0243999999999999,0.0162576687116564,0.008142331288343501,1.73,2.12,-0.3900000000000001,1.137,0.307,0.8300000000000001,7.4589,6.21726,1.2416400000000003,-0.9500000000000001,-0.7016666666666667,-2.3270152556440196,-1.7187253028528635,-0.608289952791156,-34.2,-25.259999999999998,-8.940000000000005,12.41,4.47,7.94,3.8,3.65,0.1499999999999999,66.0,162.0,-96.0
Rh,Zr,0.457,210,6,2.28,1.33,0.9499999999999997,-5.7,-6.27,0.5699999999999994,0.0949999999999999,0.0243999999999999,0.0181818181818181,0.0062181818181818,1.73,2.06,-0.33000000000000007,1.137,0.426,0.7110000000000001,7.4589,6.6339,0.8250000000000002,-0.9500000000000001,-1.045,-2.3270152556440196,-2.559716781208421,0.23270152556440138,-34.2,-37.62,3.4199999999999946,12.41,6.506,5.904,3.8,3.23,0.5699999999999998,66.0,112.0,-46.0
Rh,Nb,1.37,210,6,2.28,1.6,0.6799999999999997,-5.7,-6.79,1.0899999999999999,0.18166666666666664,0.0243999999999999,0.0166666666666666,0.0077333333333333,1.73,1.98,-0.25,1.137,0.917406,0.21959399999999996,7.4589,6.75885,0.7000500000000001,-0.9500000000000001,-1.1316666666666666,-2.3270152556440196,-2.7720058922496302,0.44499063660561067,-34.2,-40.74,6.539999999999999,12.41,8.57,3.84,3.8,3.3,0.5,66.0,98.0,-32.0
Rh,Mo,1.72,210,6,2.28,2.16,0.11999999999999966,-5.7,-6.35,0.6499999999999995,0.10833333333333324,0.0243999999999999,0.0188405797101449,0.005559420289855,1.73,1.9,-0.16999999999999993,1.137,0.748,0.389,7.4589,7.09243,0.36646999999999963,-0.9500000000000001,-1.0583333333333333,-2.3270152556440196,-2.59237664444553,0.2653613888015105,-34.2,-38.099999999999994,3.8999999999999915,12.41,10.22,2.1899999999999995,3.8,3.15,0.6499999999999999,66.0,87.0,-21.0
